row_id,fac,direction_number,direction_name,primary_theme,secondary_theme,classification_confidence,classified_on,classification_notes,classification_status
942_2,942,2,BUILD,RES,INF,high,full,Life sciences hub and research infrastructure clearly indicate academic/research mission as primary focus. Infrastructure development is substantial enough to warrant secondary theme given explicit mention of building physical infrastructure for care and research.,ok
942_3,942,3,SERVE,PAT,ACC,high,full,"Primary focus on patient-centred care quality and outcomes (evidence-based care, high quality). Secondary theme ACC reflects accessibility and seamless care delivery. EDI elements (diverse needs, equitable) are present but serve the patient experience goal rather than constituting a standalone EDI strategic direction.",ok
942_4,942,4,LEARN,WRK,RES,high,full,"Primary WRK: core focus on workforce development, career building, and workforce sustainability. Secondary RES: explicit mention of health education and research role. Teaching hospital context supports dual classification.",ok
947_1,947,1,Transformative Experiences,PAT,WRK,high,full,"Primary theme is PAT based on explicit focus on patient-centered, seamless, integrated care experiences. Secondary theme is WRK due to substantial emphasis on empowering and valuing team members. The third action mentions educational experiences, but in context of a teaching hospital this appears subordinate to the dual focus on patient and staff experience transformation.",ok
947_2,947,2,Solutions Beyond Boundaries,RES,INN,high,full,"Primary RES: Core focus on discovery, science-driven solutions, research sharing, and team-based education aligns with research and academic mission. Secondary INN: 'Radical innovation' and 'breakthrough solutions' reflect innovation emphasis, though innovation here serves the research mission rather than digital/operational transformation.",ok
947_3,947,3,Alignment for Impact,INN,PAR,high,full,"Primary INN: Strong emphasis on AI/digital tools, technology integration, and research translation/commercialization. Secondary PAR: Strategic alliances and interconnected systems are substantial components. The direction fundamentally aims to leverage innovation and partnerships for transformative impact.",ok
947_4,947,4,Philanthropy,FIN,PAR,high,name_description,Primary FIN: philanthropy directly addresses resource mobilization and financial sustainability for strategic initiatives. Secondary PAR: explicitly mentions 'strategic partnerships' with donors and foundations as external collaborative relationships.,ok
947_5,947,5,Advocacy & Investment,PAR,RES,high,name_description,Primary PAR: Core focus on external advocacy and positioning as 'solutions partner' in broader ecosystem. Secondary RES: Explicit mention of supporting research infrastructure and academic mission long-term. The advocacy is fundamentally about system-level partnerships and UHN's role in the broader health innovation ecosystem.,ok
947_6,947,6,Infrastructure Renewal,INF,NA,high,name_description,"Clear infrastructure focus covering both physical facilities and cyber infrastructure. While description mentions care, research, and education as outcomes, the strategic intent is explicitly about infrastructure renewal and building — the 'how' that enables those outcomes, not the outcomes themselves.",ok
948_1,948,1,Advance care with patients and families through discovery and learning,RES,PAT,high,full,"Primary RES: Core focus on discovery, learning, research translation, academic mission, teaching integration, and training future mental health teams. Secondary PAT: Substantial emphasis on transforming patient experience, new care models, and improved health outcomes. The direction explicitly integrates research/academic activities with patient care delivery.",ok
948_2,948,2,Get upstream to prevent and change the course of mental illness,ACC,PAR,high,full,"Primary is ACC: core focus on early intervention, timely access, rapid access to services, and pathways to care. Secondary is PAR: substantial emphasis on cross-sector partnerships (health, education, social sectors), working with partners, and building capacity beyond hospital setting. Prevention and public health approach support both themes but are operationalized through access and partnerships.",ok
948_3,948,3,Lift societal health through action in mental health justice,EDI,PAR,high,full,"Primary EDI: Core focus on health equity, addressing disparities for marginalized groups, Indigenous cultural safety, anti-racism, and inclusion. Secondary PAR: Substantial emphasis on community partnerships (Black community, mental health movement) and advocacy for public policy change. Mental health justice framed primarily through equity lens rather than clinical access.",ok
950_1,950,1,Connect,PAR,ACC,high,full,"Primary PAR: explicit focus on partnerships, Ontario Health Teams, system transformation, and leveraging strategic partnerships. Secondary ACC: 'continuum of care' and system integration inherently relate to care delivery and access across the system.",ok
950_2,950,2,Advance,INN,ACC,high,full,"Primary INN: both actions explicitly focus on innovation culture and digital transformation. Secondary ACC: 'advancing how we deliver care' indicates care delivery model evolution, though innovation is the dominant strategic mechanism.",ok
950_3,950,3,Respond,ACC,INF,high,full,Primary ACC: focus on responding to community care needs and evolving service delivery. Secondary INF: capital planning is explicitly mentioned as a key action supporting responsive care delivery.,ok
950_4,950,4,Engage,WRK,PAT,high,full,"Direction spans workforce engagement (team safety, well-being, belonging, EDI in work environment) and patient engagement (patient safety and experience). WRK is primary given 2 of 3 actions focus on staff. EDI mentioned but as part of work environment, supporting WRK rather than warranting EDI as standalone theme.",ok
951_1,951,1,Quality Excellence,PAT,NA,high,full,"Clear focus on patient-centred care, quality improvement, safety, and patient experience. All actions directly support clinical excellence and patient outcomes. No substantial secondary theme present.",ok
